mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logisticregression__C,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.04579648971557617,0.0033709967288969678,0.004000091552734375,0.0006330130031823578,1.3781068286928708,{'logisticregression__C': 1.3781068286928708},0.5435363247863247,0.5222998563406034,0.599320882852292,0.5301902398676592,0.6499517507582024,0.5690598109210163,0.04859634483323788,49,0.631196219817924,0.6505746252581694,0.648121920273819,0.676620911091631,0.7620085759030992,0.6737044504689285,0.046481240624149635,27
0.045400047302246095,0.0023325388664995686,0.0032001495361328124,0.00039989957867441947,253.1833625307774,{'logisticregression__C': 253.1833625307774},0.5635683760683761,0.501077445474729,0.5928072352096121,0.6262406947890818,0.709091535704439,0.5985570574492476,0.06891124391675585,27,0.6494491584365002,0.6255406068417549,0.6361604839865709,0.7152930402930403,0.7420683949268713,0.6737023368969475,0.046305213803243726,29
0.04720015525817871,0.002315473317407671,0.003200054168701172,0.00039970892918415093,9.872336908334013,{'logisticregression__C': 9.872336908334013},0.5791933760683761,0.5222998563406034,0.5700339558573854,0.6262406947890818,0.6257582023711056,0.5847052170853104,0.03886025953605355,41,0.6695525761212576,0.6484118003105345,0.6092010737172028,0.7156288156288155,0.7253419402788267,0.6736272412113274,0.04299231272352866,30
0.042999792098999026,0.0008935117175842522,0.0034006595611572265,0.0004905836530246156,5.413312790676953,{'logisticregression__C': 5.413312790676953},0.5731169871794872,0.5222998563406034,0.5780984719864177,0.5413564929693961,0.6338227185001379,0.5697389053952084,0.03806324632113189,48,0.6633009274310545,0.6505746252581694,0.6207977207977208,0.6954080707926861,0.7375457875457875,0.6735254263650836,0.03997235884246076,31
0.04639945030212402,0.0013565575972960772,0.003599882125854492,0.000799417573944188,5.825013684357164,{'logisticregression__C': 5.825013684357164},0.5731169871794872,0.5091419616037612,0.5780984719864177,0.5509718775847807,0.6338227185001379,0.569030403370917,0.0405208833721841,51,0.6633009274310545,0.6362851394897542,0.6207977207977208,0.7085509576318401,0.7375457875457875,0.6732961065792313,0.04381032259140006,32
0.04740033149719238,0.0033829697225654263,0.0033996105194091797,0.0004893956794015645,852.6764463487576,{'logisticregression__C': 852.6764463487576},0.6008947649572649,0.501077445474729,0.5735764659788428,0.6336159360352909,0.6972360077198787,0.6012801240332013,0.06490200969681663,18,0.6979918549698361,0.6255406068417549,0.6066976478741185,0.7159133492466825,0.7197800172924551,0.6731846952449694,0.047545228385168475,33
0.043199348449707034,0.0024833612883240477,0.0034006595611572265,0.0004907789228854881,91.38756600560433,{'logisticregression__C': 91.38756600560433},0.6008947649572649,0.501077445474729,0.5619694397283531,0.6305141990625861,0.7010270195754067,0.599096573759668,0.06688241928425058,24,0.6979918549698361,0.6255406068417549,0.596163204858857,0.7156491980021391,0.7293093144369502,0.6729308358219074,0.052479613118832195,34
0.04640035629272461,0.003929878124103296,0.0033997535705566407,0.0004905443486980777,545.0440736385902,{'logisticregression__C': 545.0440736385902},0.5852697649572649,0.5142353402115711,0.5604185712420008,0.6262406947890818,0.7149159084642956,0.6002160559328429,0.06787231081364664,20,0.674407798260056,0.6373960216998191,0.5939172516828086,0.7152930402930403,0.7434220815022224,0.6728872386875893,0.05342586170181537,35
0.0448000431060791,0.0027127846317516395,0.0029997825622558594,3.9895058943465975e-07,123.88920006540833,{'logisticregression__C': 123.88920006540833},0.5852697649572649,0.501077445474729,0.5568760611205432,0.6416804521643231,0.7149159084642956,0.5999639264362313,0.07321918509104748,22,0.6745101492841095,0.6259977715673919,0.5918238205472248,0.7286706210203479,0.7434220815022224,0.6728848887842593,0.05806803508640092,36
0.046400022506713864,0.003006498521812322,0.0033998966217041017,0.000490329829699247,357.53119069190774,{'logisticregression__C': 357.53119069190774},0.5574919871794872,0.501077445474729,0.5831918505942275,0.6497449682933554,0.7010270195754067,0.5985066542234412,0.07006423764083296,29,0.6466934029507239,0.6255406068417549,0.6210042667668006,0.741419074752408,0.7293093144369502,0.6727933331497276,0.051960913094594115,37
