mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlpclassifier__learning_rate,param_mlpclassifier__hidden_layer_sizes,param_mlpclassifier__activation,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
1.1512014865875244,0.009453355044585113,0.004199075698852539,0.0004008826282287926,constant,"(100, 100, 100)",tanh,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (100, 100, 100), 'mlpclassifier__activation': 'tanh'}",0.6600560897435898,0.48352814418179446,0.6089362674676766,0.654707747449683,0.6327543424317618,0.6079965182549011,0.06480485637270002,10,0.7438753651411879,0.599914180180159,0.659825029092075,0.7532544378698225,0.7260482654600301,0.696583455548655,0.05833083350870579,11
0.7572033405303955,0.024436464122108013,0.0035984992980957033,0.0004866147006218188,constant,"(50, 50, 50, 50)",relu,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (50, 50, 50, 50), 'mlpclassifier__activation': 'relu'}",0.686030982905983,0.5269524617996605,0.6029939924252318,0.5536945133719328,0.6166253101736973,0.5972594521353011,0.05500778647570208,21,0.7703435804701627,0.6630584409212611,0.6399992625344737,0.7058495881401502,0.7036491140968753,0.6965799972325846,0.04450177123978995,12
2.851797580718994,0.39585265991811047,0.0053985595703125,0.0013578032936186848,adaptive,"(200, 200, 200)",relu,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (200, 200, 200), 'mlpclassifier__activation': 'relu'}",0.6852964743589743,0.5188879456706282,0.4961146663184015,0.6401295836779708,0.5171629445822994,0.5715183229216548,0.07624060340816563,48,0.78543352688249,0.6534600338025506,0.6445521506497116,0.7337916044296902,0.6537011599511598,0.6941876951431205,0.05595687741085517,13
1.0774017810821532,0.022595477347895347,0.004197311401367187,0.00039949989109857334,constant,"(100, 100, 100)",relu,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (100, 100, 100), 'mlpclassifier__activation': 'relu'}",0.663528311965812,0.511394802141831,0.7396010186757216,0.5776812792941826,0.608560794044665,0.6201532412244425,0.0773509130565071,7,0.7678745948140202,0.6300759678163743,0.6606263301915476,0.7180849746067138,0.6898041185883753,0.6932931972034062,0.04743992634415148,14
0.5865992546081543,0.011429467952328106,0.003200054168701172,0.0003997091851657258,invscaling,"(50, 50, 50)",relu,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (50, 50, 50), 'mlpclassifier__activation': 'relu'}",0.6617922008547008,0.49908580383962386,0.6256366723259763,0.5398056244830438,0.5494210090984284,0.5751482621203546,0.05958647972051485,40,0.7587198843427333,0.6336913602313905,0.674230376669401,0.6927276033659012,0.7033630620587144,0.6925464573336282,0.0407316964036742,15
2.5804014205932617,0.38377025182490104,0.0053961753845214845,0.000491601983446375,constant,"(200, 200, 200)",relu,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (200, 200, 200), 'mlpclassifier__activation': 'relu'}",0.6581864316239316,0.5269524617996605,0.7567095468199033,0.530362558588365,0.5391163496002206,0.6022654696864163,0.09144398951775574,13,0.7532976776785252,0.6620491470064623,0.7014850427350428,0.6568332901666235,0.6788459057712155,0.6905022126715739,0.03505120757002567,16
0.6490025043487548,0.007373278656267088,0.0037973403930664064,0.0003996309154273647,adaptive,"(50, 50, 50)",tanh,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (50, 50, 50), 'mlpclassifier__activation': 'tanh'}",0.632278311965812,0.525401593313308,0.6008717513386443,0.5787496553625585,0.5413564929693961,0.5757315609899438,0.03886752901352549,39,0.719635115051504,0.6578618653979267,0.6476871276871277,0.7328623757195185,0.690440107156525,0.6896973182025204,0.03328182016795376,17
0.4664015769958496,0.00602047515859536,0.003999519348144531,1.112165812462864e-06,adaptive,"(50, 50)",tanh,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (50, 50), 'mlpclassifier__activation': 'tanh'}",0.5984241452991452,0.5208795873057332,0.7653454355491707,0.6413013509787703,0.5317411083540116,0.6115383254973661,0.08865782445434667,8,0.691445282570926,0.6433425398229351,0.7009034974151254,0.7296037296037295,0.67714070243482,0.6884871503695071,0.02835583555509737,18
1.4835968494415284,0.29586046726924187,0.004594850540161133,0.0004920670543365018,adaptive,"(200, 200)",tanh,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (200, 200), 'mlpclassifier__activation': 'tanh'}",0.6522435897435898,0.49668603891863655,0.6008717513386443,0.5595188861317894,0.640818858560794,0.5900278249386908,0.056941383177728636,26,0.7333338888842593,0.6097223699606424,0.6476871276871277,0.7092300457067581,0.7380614453139115,0.6876069755105398,0.050524780705006656,19
0.612401008605957,0.016643779842922028,0.0036011219024658205,0.0004904120627957394,adaptive,"(50, 50, 50)",relu,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (50, 50, 50), 'mlpclassifier__activation': 'relu'}",0.6739449786324786,0.49908580383962386,0.7329567715815595,0.5440791287565482,0.5413564929693961,0.5982846351559212,0.08930904806992096,19,0.7596295373746065,0.6336913602313905,0.6571857224931452,0.6896517804446193,0.6909763905562224,0.6862269582199968,0.04248672161957995,20
0.8244048595428467,0.03628365912829565,0.004196023941040039,0.0003971327501234183,adaptive,"(100, 100)",tanh,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (100, 100), 'mlpclassifier__activation': 'tanh'}",0.6305422008547008,0.5077216925688912,0.6454388141569805,0.5382547559966915,0.6188654535428729,0.5881645834240274,0.05473717741017358,27,0.7082863089962055,0.6313017865040093,0.6884992790193903,0.6895067520190479,0.7125938312894835,0.6860375915656274,0.029032198093467448,21
0.8317979335784912,0.023149438167135085,0.0035993099212646485,0.0004895228845355569,constant,"(50, 50, 50, 50)",tanh,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (50, 50, 50, 50), 'mlpclassifier__activation': 'tanh'}",0.6600560897435898,0.49668603891863655,0.5912563667232598,0.6401295836779708,0.6166253101736973,0.600950677847431,0.05698986765238296,14,0.7444985394352484,0.6112384089942253,0.6324963722223995,0.7303332261866495,0.7018109341638753,0.6840754962004796,0.05304887331511433,22
1.763603687286377,0.25600329244880804,0.004800128936767578,0.0003989214763779699,invscaling,"(200, 200)",tanh,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (200, 200), 'mlpclassifier__activation': 'tanh'}",0.6461672008547008,0.5041791824474338,0.6322809194201384,0.5456299972429005,0.5332919768403639,0.5723098553611075,0.05644011742168784,47,0.7318493553317397,0.6345980952987136,0.6746626930812386,0.6943935693935693,0.6783553109857215,0.6827718048181965,0.03146312373575468,23
1.1990040779113769,0.033121088230943195,0.004201126098632812,0.0003971542998771092,adaptive,"(100, 100, 100)",tanh,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (100, 100, 100), 'mlpclassifier__activation': 'tanh'}",0.6183226495726496,0.5077216925688912,0.6256366723259763,0.6428522194651227,0.526778329197684,0.5842623126260647,0.05561941431988115,31,0.7150363943045572,0.6311794819550213,0.6705674816139933,0.7308783415166393,0.6659883326549993,0.6827300064090421,0.03590997658994098,24
0.8007997035980224,0.02097137808871271,0.00380096435546875,0.0004021596535134794,constant,"(100, 100)",tanh,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (100, 100), 'mlpclassifier__activation': 'tanh'}",0.640090811965812,0.49908580383962386,0.6008717513386443,0.5552453818582851,0.5413564929693961,0.5673300483943523,0.048779332126325334,50,0.7320247025586324,0.6339956187468698,0.64638567511426,0.7105128205128205,0.690440107156525,0.6826717848178215,0.037302095090879867,25
0.7598045349121094,0.021308010937533532,0.003999853134155273,6.919234141241857e-06,adaptive,"(100, 100)",relu,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (100, 100), 'mlpclassifier__activation': 'relu'}",0.6105101495726496,0.5026283139610813,0.7147054982369074,0.557968017645437,0.6327543424317618,0.6037132643695674,0.0714417981846458,12,0.7064026366172762,0.630337552742616,0.6435087348548887,0.704014504014504,0.7262920552836518,0.6821110967025874,0.03792739764032361,26
1.1500032901763917,0.02247112267254141,0.004196977615356446,0.00040185496701690686,invscaling,"(100, 100, 100)",tanh,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (100, 100, 100), 'mlpclassifier__activation': 'tanh'}",0.6583199786324786,0.49965717643985896,0.6271875408123286,0.6289633305762338,0.5252274607113316,0.5878710974344463,0.06309250396942027,28,0.7320067999306258,0.6207181955092516,0.6740625718886588,0.7169210419210419,0.6659191799975545,0.6819255578494265,0.039489711567951384,27
2.5819933891296385,0.6917523632400239,0.004999971389770508,8.996945507103542e-07,adaptive,"(200, 200, 200)",tanh,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (200, 200, 200), 'mlpclassifier__activation': 'tanh'}",0.6026976495726496,0.5047505550476687,0.6095076400679117,0.7118141714915909,0.6166253101736973,0.6090790652707037,0.0656304686108198,9,0.6921883508740735,0.6207344225465374,0.6494815044110819,0.743023014721128,0.702121212121212,0.6815097009348066,0.04252574647580241,28
1.1062052249908447,0.011287355612428942,0.004397106170654297,0.0004888571987611505,adaptive,"(100, 100, 100)",relu,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (100, 100, 100), 'mlpclassifier__activation': 'relu'}",0.6564503205128205,0.5290747028862479,0.6140296460754865,0.5418389853873725,0.5252274607113316,0.5733242231146518,0.05259185928627913,44,0.7424375844298794,0.6538507905596512,0.6636949981323225,0.6788766788766788,0.6658777120315582,0.680947552806018,0.03176254956991722,29
0.7692008495330811,0.05256373339490072,0.00400075912475586,0.0006331638282055858,constant,"(100, 100)",relu,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (100, 100), 'mlpclassifier__activation': 'relu'}",0.6426282051282052,0.5077216925688912,0.5918277393234948,0.5521436448855804,0.6327543424317618,0.5854151248675867,0.05039587383745105,29,0.7212092511295133,0.6319252281424786,0.6214474101798045,0.7022055275462153,0.7259302389153135,0.6805435311826651,0.04480845235477552,30
0.6750020503997802,0.007821988437817836,0.004000091552734375,0.0006324256660886393,constant,"(200,)",tanh,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (200,), 'mlpclassifier__activation': 'tanh'}",0.5991586538461539,0.5106928300901136,0.6242164032911062,0.5440791287565482,0.6188654535428729,0.579402493905359,0.04455261056421396,34,0.6817676930559863,0.6419993508601103,0.664025708590926,0.6933028028948205,0.712473604826546,0.6787138320456778,0.02418917317756308,31
0.4853975296020508,0.015292595562361908,0.00359954833984375,0.0004900984551336356,constant,"(50, 50)",tanh,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (50, 50), 'mlpclassifier__activation': 'tanh'}",0.608840811965812,0.5157862086979235,0.7294142614601019,0.5456299972429005,0.551661152467604,0.5902664863668684,0.07581188378253584,25,0.6841052096923582,0.6423628691983122,0.6615144001924909,0.6917893118785975,0.7127918339600197,0.6785127249843557,0.024406376527524563,32
0.6711977005004883,0.008931098861658375,0.0039998054504394535,8.996945507103542e-07,adaptive,"(200,)",tanh,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (200,), 'mlpclassifier__activation': 'tanh'}",0.5991586538461539,0.5106928300901136,0.6191230246832963,0.5301902398676592,0.6211055969120485,0.5760540690798542,0.04646284392132868,37,0.6817676930559863,0.6427533125177733,0.6647859647859647,0.6805600729255298,0.7225614760826029,0.6784857038735714,0.026161937232751148,33
0.3609975814819336,0.02719556830110145,0.0034004688262939454,0.0004883137893265379,adaptive,"(50,)",tanh,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (50,), 'mlpclassifier__activation': 'tanh'}",0.6105101495726496,0.501077445474729,0.749085803839624,0.5205748552522745,0.6114902122966639,0.5985476932871882,0.08780950354856891,18,0.7049901889115463,0.6303171588424458,0.6845239149036617,0.6637509647543093,0.7086894586894587,0.6784543372202843,0.028943154190737303,34
0.6671973705291748,0.013495943468695109,0.0038021087646484377,0.00039974153422892315,constant,"(50, 50, 50)",tanh,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (50, 50, 50), 'mlpclassifier__activation': 'tanh'}",0.5906116452991452,0.5026283139610813,0.6095076400679117,0.6385787151916184,0.6166253101736973,0.5915903249386908,0.04705504584364016,22,0.6793745346239761,0.6299457504520796,0.647633472392473,0.7326007326007326,0.701940216646099,0.678298941343072,0.036843326092932706,35
0.7149993896484375,0.024510750826075175,0.005800294876098633,0.004117421532893866,invscaling,"(200,)",tanh,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (200,), 'mlpclassifier__activation': 'tanh'}",0.5653044871794872,0.5157862086979235,0.6271875408123286,0.5440791287565482,0.6269299696719052,0.5758574670236385,0.04466085813182064,38,0.6531125346205974,0.6431490117699311,0.6767368032484311,0.6933028028948205,0.7244867846804274,0.6781575874428415,0.029088299149341735,36
0.46900115013122556,0.0035220852183176967,0.0036003589630126953,0.0004900803242305322,invscaling,"(50, 50)",tanh,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (50, 50), 'mlpclassifier__activation': 'tanh'}",0.626201923076923,0.5077216925688912,0.6140296460754865,0.5409773917838434,0.5398056244830438,0.5657472555976375,0.04612902859009505,52,0.7207324267322649,0.6313017865040093,0.6613975966917144,0.6865124035855744,0.6890511834611213,0.6777990793949368,0.029922603693541976,37
0.43400230407714846,0.011833543172525522,0.0033989429473876955,0.0004925707856735048,adaptive,"(100,)",tanh,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (100,), 'mlpclassifier__activation': 'tanh'}",0.6069711538461539,0.501077445474729,0.7396010186757216,0.5344637441411635,0.6211055969120485,0.6006437918099634,0.08253615923773895,15,0.6933078430804585,0.625869673382302,0.6643735668125913,0.679989944695827,0.7224320051320416,0.6771946066206441,0.031976555042478844,38
0.4329994678497314,0.0135782855348616,0.003400564193725586,0.0004894951867990929,invscaling,"(50, 50)",relu,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (50, 50), 'mlpclassifier__activation': 'relu'}",0.640090811965812,0.5208795873057332,0.7147054982369074,0.5483526330300523,0.5317411083540116,0.5911539277785034,0.0747798449713476,24,0.7329274851392356,0.6431115690314984,0.6435087348548887,0.6883280970237492,0.6779542920847268,0.6771660356268198,0.033247775278782324,39
1.7626037120819091,0.16311300501491552,0.005199956893920899,0.0003993371961073606,constant,"(200, 200)",tanh,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (200, 200), 'mlpclassifier__activation': 'tanh'}",0.6262686965811965,0.49965717643985896,0.6140296460754865,0.5536945133719328,0.5429073614557485,0.5673114787848446,0.046939595227778304,51,0.7081421938096725,0.6211481016667803,0.6601431579692449,0.704059829059829,0.690954953096733,0.676889647120452,0.03255867958576456,40
0.4501993179321289,0.018987267295040862,0.0036001682281494142,0.0004906028590878748,constant,"(50, 50)",relu,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (50, 50), 'mlpclassifier__activation': 'relu'}",0.6261351495726496,0.5157862086979235,0.568483087371033,0.557968017645437,0.6150744416873449,0.5766893809948777,0.04011315497725402,36,0.7277102235711875,0.6437107196600867,0.604329698079698,0.703093247541737,0.7022859482183637,0.6762259674142146,0.04533854178010987,41
0.3187999725341797,0.012465354280456626,0.003600406646728516,0.0004913974164053451,constant,"(50,)",tanh,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (50,), 'mlpclassifier__activation': 'tanh'}",0.5991586538461539,0.49301292934569674,0.7410212877105917,0.5205748552522745,0.6415081334436173,0.5990551719196668,0.08872514863076457,16,0.6821935615616214,0.615282119612566,0.6729501267962806,0.6637509647543093,0.7461133763992609,0.6760580298248076,0.041952903373594724,42
0.37900190353393554,0.003631355478682983,0.003401327133178711,0.0004904280812275592,constant,"(100,)",relu,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (100,), 'mlpclassifier__activation': 'relu'}",0.6165865384615384,0.5238507248269557,0.7066409821078752,0.5440791287565482,0.5339812517231872,0.5850277251752208,0.06900854777484974,30,0.7063307385184691,0.6546575787082116,0.6321456321456321,0.6896517804446193,0.6920257846728435,0.6749623028979551,0.027336682435469786,43
0.3204005241394043,0.014392073022111254,0.003401327133178711,0.00048811096056906763,invscaling,"(50,)",tanh,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (50,), 'mlpclassifier__activation': 'tanh'}",0.5888087606837606,0.5061708240825389,0.6240858038396239,0.5286393713813068,0.6195547284256961,0.5734518976825853,0.04787484114806487,42,0.6807587241737525,0.6279805608919532,0.6709819013616481,0.6745646166698799,0.7203672772384518,0.6749306160671371,0.029388742766019122,44
0.4195994853973389,0.004962556801883765,0.003199148178100586,0.000400400999344775,constant,"(100,)",tanh,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (100,), 'mlpclassifier__activation': 'tanh'}",0.6069711538461539,0.501077445474729,0.729985634060337,0.5205748552522745,0.6349944858009374,0.5987207148868864,0.08277115275805429,17,0.6929257841455717,0.626715973135027,0.6493619014166959,0.667061860829528,0.736500754147813,0.6745132547349272,0.03782635402988887,45
0.7970021724700928,0.02123158367893542,0.003800821304321289,0.000399457117503685,invscaling,"(100, 100)",tanh,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (100, 100), 'mlpclassifier__activation': 'tanh'}",0.618389423076923,0.48352814418179446,0.6140296460754865,0.5163013509787704,0.6349944858009374,0.5734486100227824,0.06132844590185188,43,0.7077580520428145,0.5984251596643153,0.6607200004460277,0.6636814000366267,0.7362531415599827,0.6733675507499534,0.04692003439185666,46
2.4204020500183105,0.7898821844694058,0.005598020553588867,0.0004893759659881355,constant,"(200, 200, 200)",tanh,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (200, 200, 200), 'mlpclassifier__activation': 'tanh'}",0.6236645299145299,0.48947041922423923,0.5957783727308346,0.5449407223600772,0.5355321202095396,0.5578772328878441,0.04713939832523027,56,0.727208058477447,0.6175376861586055,0.6458023641646471,0.6852991452991452,0.6886571797057731,0.6729008867611236,0.037817087116344315,47
0.3784008502960205,0.006499132942661294,0.0034009456634521485,0.0004899634083356642,adaptive,"(100,)",relu,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (100,), 'mlpclassifier__activation': 'relu'}",0.626201923076923,0.49456379783204907,0.6985764659788429,0.5425282602701957,0.5478701406120761,0.5819481175540174,0.07198864348432354,33,0.7195729608983519,0.6194816154309826,0.6214281012098727,0.6877122877122878,0.7009462759462759,0.6698282482395541,0.04156937483624421,48
0.2981994152069092,0.012398912102663353,0.003402090072631836,0.0004891247792651075,adaptive,"(50,)",relu,"{'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__hidden_layer_sizes': (50,), 'mlpclassifier__activation': 'relu'}",0.6200587606837606,0.49456379783204907,0.5816409821078752,0.5346705266060106,0.529707747449683,0.5521283629358757,0.04383303054152219,59,0.7259941183991817,0.6194669136564783,0.6206939733255522,0.6963453213453215,0.6861910468048575,0.6697382747062782,0.04260493358732818,49
0.6145986080169678,0.01776066434528336,0.003799915313720703,0.00039958962392692293,constant,"(50, 50, 50)",relu,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (50, 50, 50), 'mlpclassifier__activation': 'relu'}",0.5870058760683761,0.5208795873057332,0.599892255452527,0.5660325337744693,0.5332919768403639,0.5614204458882939,0.030300949519471564,54,0.6767037569172794,0.6434431676364285,0.6345998906974517,0.7147263684647422,0.6782660710667735,0.6695478509565351,0.028534635844049187,50
0.2969996452331543,0.015901136342048042,0.004000377655029297,0.000632410238625872,constant,"(50,)",relu,"{'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__hidden_layer_sizes': (50,), 'mlpclassifier__activation': 'relu'}",0.6201255341880342,0.481405903095207,0.568483087371033,0.5559346567411083,0.5355321202095396,0.5522962603209844,0.04512768736167163,58,0.717532746741057,0.6068233875828812,0.6061325092888938,0.7150105685316953,0.6932428355957767,0.6677484095480608,0.05073565832281665,51
0.6357977867126465,0.006909863528761027,0.0038010597229003905,0.00040159644435199926,invscaling,"(50, 50, 50)",tanh,"{'mlpclassifier__learning_rate': 'invscaling', 'mlpclassifier__hidden_layer_sizes': (50, 50, 50), 'mlpclassifier__activation': 'tanh'}",0.6219284188034189,0.4703702494449523,0.6256366723259763,0.5471808657292528,0.5252274607113316,0.5580687334029865,0.05921419548177452,55,0.7187932940725197,0.5878003538120673,0.6714681714681714,0.6929864253393666,0.6658777120315582,0.6673851913447366,0.04393382704428898,52
