mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_baggingclassifier__base_estimator,param_baggingclassifier__max_features,param_baggingclassifier__max_samples,param_baggingclassifier__n_estimators,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
7.354309558868408,0.15595085333393424,0.029999685287475587,0.0006323343182333952,LogisticRegression(),0.7936320249894466,0.44511428357750826,202,"{'baggingclassifier__base_estimator': LogisticRegression(), 'baggingclassifier__max_features': 0.7936320249894466, 'baggingclassifier__max_samples': 0.44511428357750826, 'baggingclassifier__n_estimators': 202}",0.5652377136752136,0.49598406686691915,0.588154629750555,0.5205748552522745,0.5319478908188585,0.5403798312727641,0.03266393815600686,4,0.6583856595289833,0.6253626272150509,0.6309700339820821,0.662317549274071,0.6996348965556669,0.655334153311171,0.026504860115077914,11
12.462200164794922,0.0597680364877789,0.04639945030212402,0.0008004428855827142,LogisticRegression(),0.6187191250939836,0.8829427558476228,333,"{'baggingclassifier__base_estimator': LogisticRegression(), 'baggingclassifier__max_features': 0.6187191250939836, 'baggingclassifier__max_samples': 0.8829427558476228, 'baggingclassifier__n_estimators': 333}",0.5574252136752136,0.49598406686691915,0.588154629750555,0.5066859663633857,0.6072167080231596,0.5510933169358466,0.04375502503491956,3,0.6481012658227848,0.6253626272150509,0.6309700339820821,0.6494967575800399,0.7106334958113155,0.6529128360822546,0.030354557920968077,12
1.3749998569488526,0.018341188781075102,0.030800056457519532,0.0015999019471836008,,0.8086495479588236,0.9764170652703704,242,"{'baggingclassifier__base_estimator': None, 'baggingclassifier__max_features': 0.8086495479588236, 'baggingclassifier__max_samples': 0.9764170652703704, 'baggingclassifier__n_estimators': 242}",0.5410657051282051,0.4477275695442079,0.6099157633537939,0.5602081610146127,0.48628342983181694,0.5290401257745273,0.056739398273189204,15,0.6948489491142216,0.5598168968559722,0.6684287918583335,0.7142191142191143,0.6257209457209456,0.6526069395537174,0.0550701863757213,13
0.8211997509002685,0.014675129738629793,0.03880047798156738,0.0007482645767787563,,0.5534401315644489,0.3510719396960049,320,"{'baggingclassifier__base_estimator': None, 'baggingclassifier__max_features': 0.5534401315644489, 'baggingclassifier__max_samples': 0.3510719396960049, 'baggingclassifier__n_estimators': 320}",0.5054086538461539,0.46173436071568497,0.45917134648034474,0.5624483043837882,0.5120278467052661,0.5001581024262476,0.03796004865482289,23,0.6675363745188164,0.5942077458749272,0.6122561648877438,0.722911322911323,0.6640999144642397,0.65220230453141,0.04546540445423272,14
13.030116844177247,0.15333970415490086,0.05480070114135742,0.005635807139168123,LogisticRegression(),0.8223184394342549,0.40423045356808873,364,"{'baggingclassifier__base_estimator': LogisticRegression(), 'baggingclassifier__max_features': 0.8223184394342549, 'baggingclassifier__max_samples': 0.40423045356808873, 'baggingclassifier__n_estimators': 364}",0.5574252136752136,0.48282617213007706,0.5977700143659397,0.514750482492418,0.5223325062034739,0.5350208777734244,0.03933339396860482,8,0.6481012658227848,0.6127411360902286,0.6460287679799875,0.6613247863247863,0.6858426473811089,0.6508077207197791,0.023737240395050714,15
14.002600145339965,0.19227098028222425,0.05539970397949219,0.00135695839435062,LogisticRegression(),0.7907462002303006,0.43272619591458084,390,"{'baggingclassifier__base_estimator': LogisticRegression(), 'baggingclassifier__max_features': 0.7907462002303006, 'baggingclassifier__max_samples': 0.43272619591458084, 'baggingclassifier__n_estimators': 390}",0.5574252136752136,0.48282617213007706,0.588154629750555,0.5286393713813068,0.5223325062034739,0.5358755786281252,0.035348275750700306,7,0.6481012658227848,0.6125059079441959,0.6309700339820821,0.6741855615095051,0.6858426473811089,0.6503210833279354,0.026983969394835623,16
1.6088000774383544,0.025863926593169557,0.041199350357055665,0.002226905906192443,,0.6479845857188883,0.8993454541308954,342,"{'baggingclassifier__base_estimator': None, 'baggingclassifier__max_features': 0.6479845857188883, 'baggingclassifier__max_samples': 0.8993454541308954, 'baggingclassifier__n_estimators': 342}",0.5488782051282051,0.4638566018022724,0.47530037873840925,0.5382547559966915,0.48628342983181694,0.5025146742994792,0.034425130877552834,22,0.7058903355674339,0.5852578952705663,0.6369902498934757,0.6893794314846946,0.6259611536922461,0.6486958131816833,0.04382835742313816,17
0.3333998680114746,0.014122330379306826,0.013599586486816407,0.0008001095259186166,,0.8072257589025982,0.44174130096506925,93,"{'baggingclassifier__base_estimator': None, 'baggingclassifier__max_features': 0.8072257589025982, 'baggingclassifier__max_samples': 0.44174130096506925, 'baggingclassifier__n_estimators': 93}",0.5150240384615384,0.4638566018022724,0.45917134648034474,0.5339812517231872,0.5200923628342984,0.4984251202603282,0.030806081202155233,26,0.6753742186060357,0.5832374376678173,0.6158818958818959,0.6937069462482812,0.6743355578972017,0.6485072112602464,0.04184856070416229,18
13.353399848937988,0.24987250629736932,0.0547999382019043,0.0007483027355517388,LogisticRegression(),0.7999583672615646,0.3318595087669606,393,"{'baggingclassifier__base_estimator': LogisticRegression(), 'baggingclassifier__max_features': 0.7999583672615646, 'baggingclassifier__max_samples': 0.3318595087669606, 'baggingclassifier__n_estimators': 393}",0.5609642094017094,0.4908906882591093,0.5926766357581298,0.514750482492418,0.49455472842569614,0.5307673488674125,0.039755885447176155,13,0.6578913399515758,0.623153469393231,0.6432293993269603,0.6613247863247863,0.6553774928774928,0.6481952975748092,0.013926477990198317,19
0.9799987316131592,0.024796717591837485,0.03540124893188477,0.005642572738172854,,0.512706684772569,0.7256354907440015,269,"{'baggingclassifier__base_estimator': None, 'baggingclassifier__max_features': 0.512706684772569, 'baggingclassifier__max_samples': 0.7256354907440015, 'baggingclassifier__n_estimators': 269}",0.5211004273504274,0.4668277393234948,0.46214248400156716,0.5324303832368349,0.5039633305762339,0.4972928728977116,0.02831823967246921,28,0.6827065539696835,0.5962421792652618,0.6226195916022218,0.6871794871794872,0.651742152259965,0.6480979928553239,0.034861353766839714,20
4.302200031280518,0.12428099058293811,0.018599891662597658,0.0004899987918285166,LogisticRegression(),0.6016356287356396,0.6763037898154816,122,"{'baggingclassifier__base_estimator': LogisticRegression(), 'baggingclassifier__max_features': 0.6016356287356396, 'baggingclassifier__max_samples': 0.6763037898154816, 'baggingclassifier__n_estimators': 122}",0.5574252136752136,0.4908906882591093,0.588154629750555,0.514750482492418,0.5099944858009373,0.5322430999956467,0.03541539909709343,12,0.6481012658227848,0.623153469393231,0.6309700339820821,0.6612708448324887,0.6725258738352027,0.6472042975731579,0.01834038264987549,21
6.544399738311768,0.11531103124181998,0.028000354766845703,8.920806376395086e-07,LogisticRegression(),0.7753816977268619,0.3981560896135866,187,"{'baggingclassifier__base_estimator': LogisticRegression(), 'baggingclassifier__max_features': 0.7753816977268619, 'baggingclassifier__max_samples': 0.3981560896135866, 'baggingclassifier__n_estimators': 187}",0.5435363247863247,0.48282617213007706,0.5977700143659397,0.5228149986214502,0.5041701130410807,0.5302235245889745,0.039293598615277245,14,0.633299543793623,0.6127411360902286,0.6460287679799875,0.6723057899528488,0.6686687105165364,0.6466087896666449,0.02223270717321816,22
1.6173999786376954,0.060347788397651675,0.0485997200012207,0.002416497207540977,,0.4195628183546748,0.9396280403403264,422,"{'baggingclassifier__base_estimator': None, 'baggingclassifier__max_features': 0.4195628183546748, 'baggingclassifier__max_samples': 0.9396280403403264, 'baggingclassifier__n_estimators': 422}",0.5132879273504274,0.45876322319446255,0.48491576335379394,0.518541494347946,0.4981389578163772,0.4947294732126014,0.021507827400085777,30,0.6717588974524068,0.5857475731649168,0.6497123878982781,0.6735459441341793,0.6481372463515321,0.6457804098002626,0.03184576368159292,23
0.7881996631622314,0.0037628797230502696,0.03139996528625488,0.000489590099492047,,0.6213667959172634,0.49657565126399583,242,"{'baggingclassifier__base_estimator': None, 'baggingclassifier__max_features': 0.6213667959172634, 'baggingclassifier__max_samples': 0.49657565126399583, 'baggingclassifier__n_estimators': 242}",0.5428018162393162,0.4375408123285882,0.4540779678725349,0.5447684036393713,0.5039633305762339,0.49663046613120887,0.044283468233376436,29,0.7093439232232979,0.5594053501722899,0.608991169087323,0.6996152129533529,0.6509219072244281,0.6456555125321384,0.056176440660311695,24
1.7799999237060546,0.029664050373571515,0.05460081100463867,0.0028704318805451447,,0.47117030925381675,0.954707163734038,438,"{'baggingclassifier__base_estimator': None, 'baggingclassifier__max_features': 0.47117030925381675, 'baggingclassifier__max_samples': 0.954707163734038, 'baggingclassifier__n_estimators': 438}",0.5211004273504274,0.4668277393234948,0.4798223847459841,0.518541494347946,0.4804590570719603,0.4933502205679625,0.022168900292066133,32,0.683820795122553,0.5974611571437568,0.6462415077799692,0.6737875011847614,0.6240934990934991,0.6450808920649079,0.03173107732999584,25
10.236399412155151,0.23783025355223006,0.04119992256164551,0.0004001862206623028,LogisticRegression(),0.8739091061592249,0.3326877419579074,290,"{'baggingclassifier__base_estimator': LogisticRegression(), 'baggingclassifier__max_features': 0.8739091061592249, 'baggingclassifier__max_samples': 0.3326877419579074, 'baggingclassifier__n_estimators': 290}",0.46020299145299143,0.48282617213007706,0.5977700143659397,0.5286393713813068,0.5041701130410807,0.5147217324742791,0.04731104387515255,18,0.6131230957690736,0.6127411360902286,0.6460287679799875,0.6741855615095051,0.6686687105165364,0.6429494543730663,0.026263323700375298,26
0.9917992115020752,0.013136220072990631,0.0342003345489502,0.0024816819031063314,,0.3695677942614065,0.8474550953245599,302,"{'baggingclassifier__base_estimator': None, 'baggingclassifier__max_features': 0.3695677942614065, 'baggingclassifier__max_samples': 0.8474550953245599, 'baggingclassifier__n_estimators': 302}",0.5289129273504274,0.4192895389839362,0.46214248400156716,0.5281568789633306,0.5046526054590571,0.4886308869516637,0.04231193759674044,34,0.6942084366542186,0.5483690090696273,0.6212360289283365,0.691369881587273,0.6584438870308436,0.6427254486540598,0.054090259871851405,27
7.209000062942505,0.11390399434277698,0.03199915885925293,0.0006327114393319498,LogisticRegression(),0.7856007485886997,0.28820464319425876,222,"{'baggingclassifier__base_estimator': LogisticRegression(), 'baggingclassifier__max_features': 0.7856007485886997, 'baggingclassifier__max_samples': 0.28820464319425876, 'baggingclassifier__n_estimators': 222}",0.47763087606837606,0.48282617213007706,0.5971986417657046,0.514750482492418,0.48066583953680725,0.5106144023986766,0.04532317913262997,21,0.640145360620566,0.6127411360902286,0.6533685950233057,0.6613247863247863,0.6389996834441279,0.6413159123006029,0.016546148454271502,28
0.4773994445800781,0.009156303755830078,0.015200376510620117,0.00039994720552788215,,0.6019991709831413,0.9640901433061891,100,"{'baggingclassifier__base_estimator': None, 'baggingclassifier__max_features': 0.6019991709831413, 'baggingclassifier__max_samples': 0.9640901433061891, 'baggingclassifier__n_estimators': 100}",0.5410657051282051,0.4506987070654303,0.45917134648034474,0.5404948993658671,0.4782189137027847,0.4939299143485264,0.03927852203630457,31,0.6937786156746566,0.5740339891860768,0.6147417316982534,0.6997950747950749,0.6139677316147903,0.6392634285937704,0.049258606322213114,29
13.662400388717652,0.2481921070791554,0.03399982452392578,0.0006324851109726837,LogisticRegression(),0.4247209144952968,0.885354366800225,441,"{'baggingclassifier__base_estimator': LogisticRegression(), 'baggingclassifier__max_features': 0.4247209144952968, 'baggingclassifier__max_samples': 0.885354366800225, 'baggingclassifier__n_estimators': 441}",0.5513488247863247,0.4908906882591093,0.5795187410212876,0.4993107251171767,0.48066583953680725,0.5203469637441411,0.03833327988469974,17,0.644437959313449,0.6246876809795648,0.627756999540835,0.6448288553551711,0.6389996834441279,0.6361422357266295,0.00841380304265764,30
0.7704000473022461,0.05591633176516464,0.032000255584716794,0.002828879755526864,,0.30412323905160743,0.7599183807163699,258,"{'baggingclassifier__base_estimator': None, 'baggingclassifier__max_features': 0.30412323905160743, 'baggingclassifier__max_samples': 0.7599183807163699, 'baggingclassifier__n_estimators': 258}",0.49151976495726496,0.4192895389839362,0.4798223847459841,0.49882823269920046,0.5024124620898816,0.4783744766952534,0.030535571984380238,35,0.6516687128684927,0.5478875103041838,0.6450083636682644,0.6557279952016793,0.6510234771104336,0.6302632118306108,0.04132992858932441,31
14.789206838607788,0.37563327661188856,0.06780061721801758,0.0027859245168871402,LogisticRegression(),0.7037663928632433,0.27294199549722,489,"{'baggingclassifier__base_estimator': LogisticRegression(), 'baggingclassifier__max_features': 0.7037663928632433, 'baggingclassifier__max_samples': 0.27294199549722, 'baggingclassifier__n_estimators': 489}",0.47763087606837606,0.4908906882591093,0.5971986417657046,0.4672594430658946,0.4629859387923904,0.49919311759029494,0.049939288593810506,24,0.6416315049226442,0.6246876809795648,0.6533685950233057,0.6152531229454306,0.6142544653238674,0.6298390738389624,0.015328839698144086,32
5.115998315811157,0.06070953606487003,0.02440047264099121,0.0016253123136685645,LogisticRegression(),0.5479149840401767,0.35247006999441144,177,"{'baggingclassifier__base_estimator': LogisticRegression(), 'baggingclassifier__max_features': 0.5479149840401767, 'baggingclassifier__max_samples': 0.35247006999441144, 'baggingclassifier__n_estimators': 177}",0.48724626068376065,0.4908906882591093,0.5971986417657046,0.47153294733939893,0.4490970499035015,0.49919311759029494,0.05116921243800745,24,0.6544546616662458,0.6247908257240271,0.6533685950233057,0.6169248473045942,0.5976597476597478,0.6294397354755841,0.021847376341172158,33
10.409999418258668,0.17346917445955837,0.05060000419616699,0.00338210135179397,LogisticRegression(),0.5774051128678948,0.28971300922763765,376,"{'baggingclassifier__base_estimator': LogisticRegression(), 'baggingclassifier__max_features': 0.5774051128678948, 'baggingclassifier__max_samples': 0.28971300922763765, 'baggingclassifier__n_estimators': 376}",0.47763087606837606,0.4792836620086196,0.5971986417657046,0.47308381582575126,0.4629859387923904,0.4980365868921684,0.04990464320834677,27,0.6377030893835782,0.6149954247369224,0.6533685950233057,0.6191895061460279,0.6143716365938588,0.6279256503767385,0.015298130516919913,34
0.8685996532440186,0.04128239761770548,0.03860039710998535,0.0018547127787115084,,0.2535689240257277,0.7054496714126238,329,"{'baggingclassifier__base_estimator': None, 'baggingclassifier__max_features': 0.2535689240257277, 'baggingclassifier__max_samples': 0.7054496714126238, 'baggingclassifier__n_estimators': 329}",0.46801549145299143,0.42226067650515864,0.4570491053937573,0.5003791011855527,0.5062034739454094,0.4707815696965739,0.030598150308883857,38,0.6243958573072497,0.5544694785201114,0.6147588522588521,0.6604921004921004,0.6623383500557414,0.623290927726811,0.03929131582863003,35
0.1959993839263916,0.0055496646616659704,0.013399887084960937,0.0011999845540288335,,0.3562554748537028,0.2927820102750459,99,"{'baggingclassifier__base_estimator': None, 'baggingclassifier__max_features': 0.3562554748537028, 'baggingclassifier__max_samples': 0.2927820102750459, 'baggingclassifier__n_estimators': 99}",0.4975293803418803,0.40967415436855165,0.4409200731356928,0.5303970223325062,0.4885235732009926,0.47340884067592476,0.042838157468750415,37,0.6572618306944294,0.5300711923496734,0.5932305750598932,0.6960333114179268,0.6384667184667183,0.6230127255977282,0.057041981280811456,36
1.1802001476287842,0.03701500759504424,0.048799991607666016,0.0038677920420099486,,0.2682540385562857,0.921338883614531,402,"{'baggingclassifier__base_estimator': None, 'baggingclassifier__max_features': 0.2682540385562857, 'baggingclassifier__max_samples': 0.921338883614531, 'baggingclassifier__n_estimators': 402}",0.4722889957264957,0.40910278176831655,0.48788690087501635,0.49882823269920046,0.4820099255583127,0.4700233673254683,0.031651080534546745,39,0.6244233925591856,0.5441262147035534,0.6564821343520603,0.6571761571761573,0.6250682650682651,0.6214552327718442,0.041241991428428895,37
0.4817995071411133,0.009063976200001477,0.005199909210205078,0.0003997087585296766,LogisticRegression(),0.6063688232205544,0.405225204533019,15,"{'baggingclassifier__base_estimator': LogisticRegression(), 'baggingclassifier__max_features': 0.6063688232205544, 'baggingclassifier__max_samples': 0.405225204533019, 'baggingclassifier__n_estimators': 15}",0.46981837606837606,0.46457489878542507,0.5744253624134779,0.48542183622828783,0.4521987868762062,0.48928785207435455,0.043883324985117184,33,0.6288162865054866,0.5977708666763665,0.6223514475503865,0.6309731934731935,0.5972649572649572,0.615435350294078,0.014903043918102165,38
0.3098000049591064,0.005878237361028432,0.016800451278686523,0.0009795306359828186,,0.19903341547544962,0.6758250976067323,136,"{'baggingclassifier__base_estimator': None, 'baggingclassifier__max_features': 0.19903341547544962, 'baggingclassifier__max_samples': 0.6758250976067323, 'baggingclassifier__n_estimators': 136}",0.44631410256410253,0.39904662400417923,0.4570491053937573,0.508443617314585,0.49658808933002485,0.46148830772132976,0.0389505395414953,42,0.5959490953070113,0.5258899068708386,0.6148063585863672,0.6703258509710123,0.6471992233882097,0.6108340870246878,0.049627711577277765,39
0.38940043449401857,0.0048417038843219995,0.31999883651733396,0.00792543067206931,KNeighborsClassifier(),0.6937589515345448,0.9170481044849819,373,"{'baggingclassifier__base_estimator': KNeighborsClassifier(), 'baggingclassifier__max_features': 0.6937589515345448, 'baggingclassifier__max_samples': 0.9170481044849819, 'baggingclassifier__n_estimators': 373}",0.5174946581196581,0.36071568499412304,0.44800509337860783,0.5180590019299696,0.4643300248138958,0.4617208926472508,0.05776102174618251,41,0.6784679233364113,0.4793893771815467,0.5939124977586516,0.6817024147931203,0.6004625439919558,0.6067869514123372,0.07373788713480607,40
1.1921996116638183,0.050917129149617976,0.009599924087524414,0.0004896872689827718,LogisticRegression(),0.5898098934895103,0.2496072840973611,45,"{'baggingclassifier__base_estimator': LogisticRegression(), 'baggingclassifier__max_features': 0.5898098934895103, 'baggingclassifier__max_samples': 0.2496072840973611, 'baggingclassifier__n_estimators': 45}",0.4498530982905983,0.41703669844586655,0.5840407470288624,0.48697270471464016,0.4490970499035015,0.4774000596766938,0.05773647470166029,36,0.5982196319508203,0.538255284654237,0.6369206976781479,0.6333528428093645,0.5972776194998417,0.6008052153184823,0.03548323300114933,41
0.4329998016357422,0.021120830214421286,0.35340023040771484,0.016702381098539214,KNeighborsClassifier(),0.592625692513568,0.8362291842445977,422,"{'baggingclassifier__base_estimator': KNeighborsClassifier(), 'baggingclassifier__max_features': 0.592625692513568, 'baggingclassifier__max_samples': 0.8362291842445977, 'baggingclassifier__n_estimators': 422}",0.4939903846153846,0.37684471725218754,0.43484719864176574,0.4811483319547835,0.4885235732009926,0.45507084113302276,0.04436704598748895,44,0.6520095665869452,0.5017237830606156,0.5798278896647239,0.6333915513932038,0.6360373261969006,0.6005980233804777,0.05510357573135555,42
0.20460000038146972,0.0020593798158865797,0.16459989547729492,0.01190990660640511,KNeighborsClassifier(),0.6146713529405722,0.6308335176077289,203,"{'baggingclassifier__base_estimator': KNeighborsClassifier(), 'baggingclassifier__max_features': 0.6146713529405722, 'baggingclassifier__max_samples': 0.6308335176077289, 'baggingclassifier__n_estimators': 203}",0.5036057692307692,0.3782649862870576,0.40556027164685904,0.4833884753239592,0.4907637165701682,0.4523166438117626,0.05048567484670917,47,0.665835255970568,0.4989150090415913,0.5430824517362978,0.638360936142278,0.6451880258331871,0.5982763357447844,0.06525446748570067,43
0.11020007133483886,0.003309617687199788,0.08900136947631836,0.003522625304789394,KNeighborsClassifier(),0.7711324727677943,0.7551085421739432,105,"{'baggingclassifier__base_estimator': KNeighborsClassifier(), 'baggingclassifier__max_features': 0.7711324727677943, 'baggingclassifier__max_samples': 0.7551085421739432, 'baggingclassifier__n_estimators': 105}",0.4819043803418803,0.3717513386443777,0.4297538200339559,0.508443617314585,0.4665701681830714,0.45168466490357406,0.047384990643464145,49,0.6396566373995076,0.49538897640163465,0.5715934767658906,0.6688210340384254,0.6098666905118518,0.597065363023462,0.06018915441711776,44
0.35539779663085935,0.011960503447546384,0.27231707572937014,0.003868120016981468,KNeighborsClassifier(),0.6055548492427136,0.8095487846867692,332,"{'baggingclassifier__base_estimator': KNeighborsClassifier(), 'baggingclassifier__max_features': 0.6055548492427136, 'baggingclassifier__max_samples': 0.8095487846867692, 'baggingclassifier__n_estimators': 332}",0.5036057692307692,0.3672293326368029,0.43484719864176574,0.47308381582575126,0.4885235732009926,0.4534579379072164,0.04880842310907458,46,0.6646070720495,0.484489124412659,0.5786430120852335,0.6213786213786213,0.6360373261969006,0.5970310312245829,0.06274490819832344,45
0.4219993591308594,0.004690797635554964,0.3322000026702881,0.0075469411756871885,KNeighborsClassifier(),0.466981207561045,0.7783450235078401,422,"{'baggingclassifier__base_estimator': KNeighborsClassifier(), 'baggingclassifier__max_features': 0.466981207561045, 'baggingclassifier__max_samples': 0.7783450235078401, 'baggingclassifier__n_estimators': 422}",0.4897168803418803,0.3752938487658352,0.4267826825127335,0.48921284808381577,0.4746346843121037,0.45112818880327377,0.04435230439050475,51,0.6501215938143045,0.49701310237619367,0.5684974747474747,0.6453429634881248,0.6216126099173457,0.5965175488686887,0.057573146972982804,46
0.21980023384094238,0.0017202240609436705,0.17440056800842285,0.0037196660226100683,KNeighborsClassifier(),0.46023562711477095,0.705834696493125,223,"{'baggingclassifier__base_estimator': KNeighborsClassifier(), 'baggingclassifier__max_features': 0.46023562711477095, 'baggingclassifier__max_samples': 0.705834696493125, 'baggingclassifier__n_estimators': 223}",0.4975293803418803,0.3621359540289931,0.4267826825127335,0.48921284808381577,0.4804590570719603,0.4512239844078766,0.0509432769357971,50,0.6630363540693316,0.47757693926914446,0.568581343795717,0.6453429634881248,0.625040848590834,0.5959156898426303,0.06715316847249181,47
