mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_adaboostclassifier__n_estimators,param_adaboostclassifier__base_estimator,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.9282013893127441,0.020053579539844667,0.05399937629699707,0.002190580580803206,338,,"{'adaboostclassifier__n_estimators': 338, 'adaboostclassifier__base_estimator': None}",0.4519230769230769,0.5300487571285534,0.4683786078098472,0.4137027846705266,0.3964019851116625,0.4520910423287333,0.046728252092814684,39,0.5680712158281035,0.5929542212381953,0.6098119861983905,0.5147078733162587,0.4808919412499974,0.5532874475661891,0.04840770411666934,13
0.29721617698669434,0.03164834802384652,0.02158331871032715,0.005925930816751078,101,,"{'adaboostclassifier__n_estimators': 101, 'adaboostclassifier__base_estimator': None}",0.437633547008547,0.5413456096817727,0.4324474337207783,0.38261648745519716,0.4787703336090433,0.4545626822950677,0.0530456815602056,31,0.5535071265710468,0.5927414493768107,0.5743940966093657,0.46349367007261744,0.5782101558572147,0.552469299697411,0.046223098526641894,14
0.8145993232727051,0.012691024750711297,0.04680013656616211,0.002315345939971628,290,,"{'adaboostclassifier__n_estimators': 290, 'adaboostclassifier__base_estimator': None}",0.4423744658119658,0.5372643768229507,0.4801162335118192,0.44527157430383235,0.3979528535980149,0.4605959008097166,0.04636832031289535,24,0.5384327115256496,0.5801357089004404,0.6117842717985269,0.5515426440939376,0.47647878936990323,0.5516748251376916,0.04528351205982496,15
1.0269996166229247,0.014832418201874123,0.05500011444091797,0.002607181749903449,352,,"{'adaboostclassifier__n_estimators': 352, 'adaboostclassifier__base_estimator': None}",0.4423076923076923,0.5190131034782988,0.45876322319446255,0.43565618968844777,0.4145643782740557,0.45406091738859133,0.03543373268869275,34,0.5588497737129832,0.5691252912371036,0.5948700148630728,0.5400127196860408,0.49428675899264135,0.5514289116983684,0.03361819609048757,16
0.29939827919006345,0.01009158354862971,0.02000126838684082,0.00209737476169205,102,,"{'adaboostclassifier__n_estimators': 102, 'adaboostclassifier__base_estimator': None}",0.44724893162393164,0.5413456096817727,0.442062818336163,0.3841673559415495,0.4413771712158809,0.45124037735985956,0.05062644597066227,40,0.5650632911392405,0.5927414493768107,0.5847368862074743,0.46459278336140303,0.5410860274990709,0.5496440875167999,0.046116382532432186,17
1.151399517059326,0.021283894835886157,0.06560125350952148,0.003499291402630266,398,,"{'adaboostclassifier__n_estimators': 398, 'adaboostclassifier__base_estimator': None}",0.4249465811965812,0.540235514344173,0.45876322319446255,0.4421698373311277,0.40601736972704716,0.45442650515867833,0.04635672420912023,32,0.5140506329113924,0.5936708860759493,0.5929292929292929,0.553824238439623,0.49122211122211124,0.5491394323156737,0.04125091417477062,18
1.2427999019622802,0.08788449194958864,0.07220101356506348,0.008542069637359654,391,,"{'adaboostclassifier__n_estimators': 391, 'adaboostclassifier__base_estimator': None}",0.4110576923076923,0.540235514344173,0.449147838579078,0.4598497380755445,0.4102908740005514,0.4541163314614078,0.04743161110639859,33,0.5005765387177779,0.5936050261636484,0.5781094801898246,0.579018394502941,0.4930144365438483,0.5488647752236081,0.042935294790809694,19
0.5691989421844482,0.00614424930656167,0.03339986801147461,0.002153972120349206,204,,"{'adaboostclassifier__n_estimators': 204, 'adaboostclassifier__base_estimator': None}",0.46654647435897434,0.5272082190588132,0.4381121849288233,0.3910601047697822,0.4602288392610973,0.45663116447549806,0.044124582132832164,28,0.569781972684103,0.5662595107304923,0.5578286961265685,0.46922658019175945,0.5774864024864025,0.5481166324438651,0.039947713120820856,20
0.5811975479125977,0.003427015756100035,0.03380064964294434,0.00172031276513652,205,,"{'adaboostclassifier__n_estimators': 205, 'adaboostclassifier__base_estimator': None}",0.46654647435897434,0.500892429585129,0.44617670105785556,0.3910601047697822,0.4602288392610973,0.4529809098065677,0.03581216023530129,36,0.569781972684103,0.5411978434130333,0.5693050910442216,0.46922658019175945,0.5774864024864025,0.5453995779639039,0.040038779198905534,21
0.3917995929718018,0.017441113367590272,0.024199962615966797,0.0009793745031412239,131,,"{'adaboostclassifier__n_estimators': 131, 'adaboostclassifier__base_estimator': None}",0.40564903846153844,0.5170214618431935,0.4344390753558835,0.49324510614833195,0.44944168734491313,0.4599592738307721,0.04018841065626864,25,0.5109609466704738,0.5692043615685919,0.5649394842364713,0.5241530794581193,0.55652155818871,0.5451558860244733,0.023277930316255076,22
0.2555973052978516,0.008014891746509075,0.01740107536315918,0.0007999661906523096,89,,"{'adaboostclassifier__n_estimators': 89, 'adaboostclassifier__base_estimator': None}",0.45512820512820507,0.5287590875451657,0.4141961603761264,0.41215191618417424,0.4391370278467053,0.44987447941607533,0.0425713756555838,42,0.5617703359035225,0.5626620636747219,0.5610794627150829,0.5152773652773652,0.522875816993464,0.5447330089128313,0.021091703810415054,23
1.034999704360962,0.007899730171943519,0.053800010681152345,0.003969567771849404,383,,"{'adaboostclassifier__n_estimators': 383, 'adaboostclassifier__base_estimator': None}",0.3971688034188034,0.5306201297287885,0.4668277393234948,0.42604080507306313,0.423697270471464,0.4488709496031228,0.04654764502879185,43,0.48801284244322213,0.5811653556871972,0.6057836372473856,0.5280239212599955,0.5177600216684723,0.5441491556612545,0.04307366625642476,24
0.5737985610961914,0.009537100954019904,0.036000537872314456,0.00400079490358004,206,,"{'adaboostclassifier__n_estimators': 206, 'adaboostclassifier__base_estimator': None}",0.45693108974358976,0.5140503243219712,0.4330188063210134,0.39912462089881445,0.4463399503722084,0.4498929583315194,0.03752462621244862,41,0.5581389410543958,0.5544260226311815,0.5573985042735042,0.4838880162434951,0.5622451496814824,0.5432193267768117,0.02977052348699193,25
0.7297999858856201,0.01844324541296864,0.04219927787780762,0.001939452878828825,259,,"{'adaboostclassifier__n_estimators': 259, 'adaboostclassifier__base_estimator': None}",0.4406383547008547,0.5498508989595576,0.4714803447825519,0.4344844223876482,0.3659015715467328,0.45247111847546906,0.05966907795847242,37,0.5178478809834207,0.6063442595257097,0.6125065410779698,0.534750074008055,0.4445726495726496,0.5432042810335609,0.06201947999753912,26
0.48259897232055665,0.011393812667515534,0.030001258850097655,0.0036874861580965578,170,,"{'adaboostclassifier__n_estimators': 170, 'adaboostclassifier__base_estimator': None}",0.4032451923076923,0.5301793565800357,0.44250359148491575,0.39602288392610974,0.43896470912599944,0.44218314668495057,0.04775087042168182,50,0.48620464769167404,0.5804537380590504,0.5785570638511814,0.48954116059379216,0.5626681602624742,0.5394849540916345,0.042604473070839234,27
1.0827996730804443,0.02895793045264144,0.04020137786865234,0.0007486609496714165,424,,"{'adaboostclassifier__n_estimators': 424, 'adaboostclassifier__base_estimator': None}",0.4483840811965812,0.5483000304732053,0.4171999477602194,0.43255445271574305,0.3936793493245106,0.4480235722940519,0.05328823902460696,44,0.5572867789454581,0.606211650515448,0.5164989721951747,0.5408304766367057,0.4725255031706645,0.5386706762926902,0.04422618139607844,28
0.2108002185821533,0.0038682385032722307,0.013399648666381835,0.0004905252237794949,77,,"{'adaboostclassifier__n_estimators': 77, 'adaboostclassifier__base_estimator': None}",0.4827724358974359,0.5368236036741979,0.4678072352096121,0.2998690377722636,0.41942376619795974,0.4413392157502939,0.08003578488311268,53,0.6137322593018797,0.5806720494229239,0.6226042150337926,0.3623075008853284,0.510928264659608,0.5380488578607064,0.09624434868235139,29
0.6130064964294434,0.0076984479815864655,0.0361997127532959,0.0013260218568982283,215,,"{'adaboostclassifier__n_estimators': 215, 'adaboostclassifier__base_estimator': None}",0.45198985042735046,0.533150494101258,0.4477275695442079,0.3910601047697822,0.4098083815825751,0.4467472800850348,0.048907064153796566,45,0.5456426484907498,0.5927019688865971,0.571839593578724,0.46922658019175945,0.5056269757639621,0.5370075533823585,0.04465132649420367,30
0.889599084854126,0.006711054984786956,0.051400184631347656,0.0013563044931408958,317,,"{'adaboostclassifier__n_estimators': 317, 'adaboostclassifier__base_estimator': None}",0.4448450854700855,0.5160419659570763,0.4506987070654303,0.44148056244830436,0.3744485800937414,0.44550298020692763,0.044873342941666956,46,0.5446944763214051,0.5559175239106132,0.5813695748897788,0.5383231253676597,0.4535292749578464,0.5347667950894607,0.043197021729762905,31
0.5986101150512695,0.019244350558497467,0.03458847999572754,0.0023456725003191585,214,,"{'adaboostclassifier__n_estimators': 214, 'adaboostclassifier__base_estimator': None}",0.44163995726495725,0.5170214618431935,0.44263419093639805,0.3910601047697822,0.4178728977116074,0.44204572250518764,0.04196601268685728,51,0.5441136465137549,0.5674533959447842,0.5725500194250195,0.46922658019175945,0.518977970386421,0.5344643224923478,0.037756320938868985,32
0.15619902610778807,0.0022275354289638554,0.011000490188598633,6.325959759436416e-07,53,,"{'adaboostclassifier__n_estimators': 53, 'adaboostclassifier__base_estimator': None}",0.4297542735042735,0.5023126986199992,0.44304231422228024,0.3730011028398125,0.412531017369727,0.4321282813112185,0.04226270329358079,62,0.5486137696820007,0.5558707987778263,0.5960854824399043,0.4535455349248453,0.5129703629703629,0.5334171897589879,0.04787477306168005,33
0.5647988319396973,0.06008473269187071,0.0347996711730957,0.006431643667345899,172,,"{'adaboostclassifier__n_estimators': 172, 'adaboostclassifier__base_estimator': None}",0.4032451923076923,0.5301793565800357,0.42637455922685125,0.39602288392610974,0.43672456575682383,0.43850931155950257,0.04817154621864437,56,0.48620464769167404,0.5804537380590504,0.5590808052346514,0.48954116059379216,0.5517857142857142,0.5334132131729765,0.03837340410558486,34
0.6086000442504883,0.016107848971540207,0.01840033531188965,0.006828811595644446,72,LogisticRegression(),"{'adaboostclassifier__n_estimators': 72, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.429954594017094,0.4337697531670367,0.5437508162465717,0.4659842845326716,0.45219878687620624,0.4651316469679161,0.04140036974742391,19,0.5042970435339177,0.5000531514735224,0.545700370090614,0.5861619861619861,0.47669220945083013,0.5225809521421741,0.038793389117366614,35
0.6087998867034912,0.018605251202868663,0.016599273681640624,0.0004900583463383643,76,LogisticRegression(),"{'adaboostclassifier__n_estimators': 76, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.429954594017094,0.44692764790387873,0.5356863001175395,0.4659842845326716,0.45219878687620624,0.466150322689478,0.03663213637540718,17,0.5042970435339177,0.5086734081137559,0.5357914015808753,0.5861619861619861,0.47669220945083013,0.5223232097682731,0.03701413110268642,36
0.6544000625610351,0.014705308414484591,0.01640000343322754,0.0012001516376719365,81,LogisticRegression(),"{'adaboostclassifier__n_estimators': 81, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.429954594017094,0.44692764790387873,0.5453016847329242,0.456368899917287,0.444134270747174,0.4645374194636716,0.041260042665673353,22,0.5042970435339177,0.5086734081137559,0.5519186756396058,0.5710846231394177,0.46770919645819403,0.5207365893769782,0.036701309014563116,37
0.7429999828338623,0.02693014096847821,0.01979975700378418,0.0007487243003003859,92,LogisticRegression(),"{'adaboostclassifier__n_estimators': 92, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.422142094017094,0.43731226328849415,0.532143789996082,0.4467535153019023,0.5413564929693961,0.47594163111459376,0.05035146704847311,4,0.49337527100064493,0.4857423216563635,0.5396837149778326,0.5555728997589463,0.49788121715099404,0.5144510849089563,0.027823129995229408,38
0.6927996158599854,0.025380243219115084,0.017000341415405275,0.0006328622320337821,89,LogisticRegression(),"{'adaboostclassifier__n_estimators': 89, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.422142094017094,0.43731226328849415,0.532143789996082,0.4467535153019023,0.5274676040805073,0.4731638533368159,0.046933128302628545,7,0.49337527100064493,0.4857423216563635,0.5396837149778326,0.5555728997589463,0.4837948349576256,0.5116338084702826,0.029987306396406288,39
0.013399505615234375,0.0010191222129036514,0.0035999774932861327,0.0004905440937658695,3,,"{'adaboostclassifier__n_estimators': 3, 'adaboostclassifier__base_estimator': None}",0.4236111111111111,0.34615384615384615,0.40343803056027167,0.45026881720430106,0.40384615384615385,0.40546359177513674,0.034238006989774604,64,0.5646150429628111,0.42613220815752456,0.5476400993642374,0.49388325349863804,0.5189255189255189,0.510239224581746,0.048523220771891376,40
0.48099918365478517,0.019442147171752026,0.01360011100769043,0.001624842686994471,56,LogisticRegression(),"{'adaboostclassifier__n_estimators': 56, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.37439903846153844,0.44183426929606895,0.5437508162465717,0.46822442790184726,0.3469120485249517,0.4350241200861957,0.06987026650310647,59,0.4560614194027759,0.510994886824219,0.5474367935464944,0.5954194581827961,0.43151534893821647,0.5082855813789003,0.05958775364144816,41
0.49458656311035154,0.05609068694385708,0.013399887084960937,0.0013560443413637914,53,LogisticRegression(),"{'adaboostclassifier__n_estimators': 53, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.37439903846153844,0.44183426929606895,0.5305929215097296,0.4762889440308795,0.3469120485249517,0.4340054443646336,0.06680794684565448,61,0.4560614194027759,0.510994886824219,0.5351742274819197,0.6063131055391118,0.43151534893821647,0.5080117976372486,0.06157985387064415,42
1.490199613571167,0.07949814574996363,0.03459920883178711,0.0013550818616529198,180,LogisticRegression(),"{'adaboostclassifier__n_estimators': 180, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.3726629273504274,0.4453767794175264,0.5256301423534021,0.452577888061759,0.5471808657292527,0.4686857205824735,0.06233345940868352,12,0.45608787765493425,0.4932343954604976,0.5349219620958752,0.554196976732188,0.4995851422590638,0.5076052708405118,0.03418150084863318,43
1.5057997703552246,0.016653937401205212,0.03580012321472168,0.0019382777361406152,188,LogisticRegression(),"{'adaboostclassifier__n_estimators': 188, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.3726629273504274,0.4453767794175264,0.5256301423534021,0.452577888061759,0.5471808657292527,0.4686857205824735,0.06233345940868352,12,0.45608787765493425,0.4918372090420449,0.5349219620958752,0.554196976732188,0.4995851422590638,0.5073258335568213,0.03430333595742649,44
1.6459994792938233,0.08368733539636733,0.038799715042114255,0.0019389217376225276,207,LogisticRegression(),"{'adaboostclassifier__n_estimators': 207, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.3726629273504274,0.4453767794175264,0.5256301423534021,0.5124069478908189,0.5471808657292527,0.4806515325482855,0.06381767933432983,2,0.45608787765493425,0.4918372090420449,0.5382873467112598,0.5465073422390495,0.5027308734625808,0.5070901298219738,0.03280203472593127,45
0.31219892501831054,0.005268698282243675,0.00879979133605957,0.0007485195090069597,38,LogisticRegression(),"{'adaboostclassifier__n_estimators': 38, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.37613514957264954,0.41551847982238477,0.5270504113882721,0.4624000551419906,0.35652743314033636,0.4275263058131267,0.061558597658408855,63,0.4619696758937265,0.4886603375527426,0.5396943558233881,0.5934946836109627,0.4490161001788909,0.5065670306119421,0.05343317289750192,46
1.1107996940612792,0.01012768797586564,0.027199602127075194,0.00039883039031194826,136,LogisticRegression(),"{'adaboostclassifier__n_estimators': 136, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.36304754273504275,0.4453767794175264,0.5336946584824344,0.44830438378825477,0.5471808657292527,0.4675208460305022,0.0670805417413448,16,0.4359498372637292,0.4932343954604976,0.5451988617563365,0.558644288295451,0.4995851422590638,0.5065225050070156,0.043399869018670066,47
1.6329987049102783,0.053936938465566395,0.0406001091003418,0.005200683350287181,204,LogisticRegression(),"{'adaboostclassifier__n_estimators': 204, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.3726629273504274,0.4453767794175264,0.5256301423534021,0.5124069478908189,0.5471808657292527,0.4806515325482855,0.06381767933432983,2,0.45608787765493425,0.4918372090420449,0.5349219620958752,0.5465073422390495,0.5027308734625808,0.5064170528988969,0.032183681561218376,48
0.9581999778747559,0.027095585740537338,0.023199748992919923,0.0014700094146441148,119,LogisticRegression(),"{'adaboostclassifier__n_estimators': 119, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.37693643162393164,0.4453767794175264,0.5240792738670498,0.44830438378825477,0.5471808657292527,0.46837554688520305,0.06100178713880616,14,0.4467207341369664,0.4932343954604976,0.53004543004543,0.5592786842786843,0.4995851422590638,0.5057728772361284,0.03777482071736062,49
1.030400037765503,0.026612609884498387,0.025401592254638672,0.0008010924997553573,128,LogisticRegression(),"{'adaboostclassifier__n_estimators': 128, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.37693643162393164,0.4453767794175264,0.5240792738670498,0.44830438378825477,0.5471808657292527,0.46837554688520305,0.06100178713880616,14,0.4463601580083369,0.4932343954604976,0.53004543004543,0.5592786842786843,0.4995851422590638,0.5057007620104026,0.03788766289849839,50
1.311800241470337,0.05374544709669526,0.032399892807006836,0.0013566208387210269,161,LogisticRegression(),"{'adaboostclassifier__n_estimators': 161, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.36304754273504275,0.4453767794175264,0.5256301423534021,0.44830438378825477,0.5471808657292527,0.4659079428046957,0.06554953086361719,18,0.4359498372637292,0.4932343954604976,0.5327097951778259,0.558644288295451,0.4995851422590638,0.5040246916913136,0.04141608719441655,51
1.923400068283081,0.11247793799839241,0.0459993839263916,0.0020977622273868793,237,LogisticRegression(),"{'adaboostclassifier__n_estimators': 237, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.36304754273504275,0.4453767794175264,0.51247224761656,0.5027915632754342,0.5471808657292527,0.47417379975476315,0.06448890223793156,5,0.4359498372637292,0.4918372090420449,0.5267530700560155,0.5286666789911203,0.5027308734625808,0.49718753376309816,0.033688180665533474,52
1.8925105094909669,0.07025974466450044,0.04439949989318848,0.0028704351734009453,241,LogisticRegression(),"{'adaboostclassifier__n_estimators': 241, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.36304754273504275,0.4453767794175264,0.51247224761656,0.5027915632754342,0.5471808657292527,0.47417379975476315,0.06448890223793156,5,0.4359498372637292,0.4918372090420449,0.5267530700560155,0.5286666789911203,0.5027308734625808,0.49718753376309816,0.033688180665533474,52
2.144599771499634,0.0912273986318489,0.05279994010925293,0.0016012796540509095,271,LogisticRegression(),"{'adaboostclassifier__n_estimators': 271, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.36304754273504275,0.4453767794175264,0.5089297374951025,0.5027915632754342,0.5391163496002205,0.4718523945046652,0.062282991491105145,8,0.43599553899354027,0.4918372090420449,0.5274716676125126,0.5286666789911203,0.4908270277445905,0.49495962447676173,0.033754376556722906,54
2.032799577713013,0.07454240683827673,0.05000019073486328,0.0041953746497326964,255,LogisticRegression(),"{'adaboostclassifier__n_estimators': 255, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.36304754273504275,0.4453767794175264,0.49931435287971787,0.5027915632754342,0.5471808657292527,0.4715422208073948,0.06312644901036683,9,0.4359498372637292,0.4918372090420449,0.5129770347855455,0.5286666789911203,0.5027308734625808,0.49443232670900417,0.03165975097647966,55
2.257718801498413,0.103323104093056,0.054398965835571286,0.001020086493051511,292,LogisticRegression(),"{'adaboostclassifier__n_estimators': 292, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.35523504273504275,0.4453767794175264,0.5089297374951025,0.5027915632754342,0.5391163496002205,0.4702898945046652,0.06503039147860903,11,0.4261730275054726,0.4918372090420449,0.5274716676125126,0.5286666789911203,0.4908270277445905,0.4929951221791482,0.03723526791442892,56
2.516199541091919,0.05513417816508216,0.05980048179626465,0.0034868283003361613,324,LogisticRegression(),"{'adaboostclassifier__n_estimators': 324, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.3378071581196581,0.4549921640329111,0.3839297374951025,0.5108560794044664,0.5391163496002205,0.4453402977304718,0.07551696113951244,47,0.397531965479415,0.5154858048380013,0.5173111931663239,0.5391727760148813,0.4908270277445905,0.49206575344864245,0.04968515697440468,57
2.3412066459655763,0.06569203787592272,0.056400728225708005,0.002577329027660547,303,LogisticRegression(),"{'adaboostclassifier__n_estimators': 303, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.3378071581196581,0.4549921640329111,0.3839297374951025,0.5108560794044664,0.5391163496002205,0.4453402977304718,0.07551696113951244,47,0.3956571995886962,0.5154858048380013,0.5173111931663239,0.5391727760148813,0.4908270277445905,0.49169080027049866,0.05039909395610693,58
2.678799295425415,0.10829070189786333,0.06060047149658203,0.003441246242898017,340,LogisticRegression(),"{'adaboostclassifier__n_estimators': 340, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.32819177350427353,0.4549921640329111,0.3707718427582604,0.5108560794044664,0.5391163496002205,0.44078564186002644,0.08044865546493671,54,0.37780112628764245,0.5166600107392267,0.5055516883033707,0.5391727760148813,0.4908270277445905,0.4860025258179424,0.05635591418962408,59
2.6024068355560304,0.11575023449792603,0.06350321769714355,0.0069832374070675305,337,LogisticRegression(),"{'adaboostclassifier__n_estimators': 337, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.32819177350427353,0.4549921640329111,0.3707718427582604,0.5108560794044664,0.5391163496002205,0.44078564186002644,0.08044865546493671,54,0.37780112628764245,0.5166600107392267,0.5055516883033707,0.5391727760148813,0.4908270277445905,0.4860025258179424,0.05635591418962408,59
3.0501988410949705,0.10425910037860105,0.07480149269104004,0.0038686945917135703,392,LogisticRegression(),"{'adaboostclassifier__n_estimators': 392, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.32037927350427353,0.44183426929606895,0.3611564581428758,0.5204714640198511,0.5391163496002205,0.43659156291265794,0.08575594079301034,57,0.3700358284528136,0.508545762118649,0.4912319481284999,0.5566493508094086,0.4908270277445905,0.4834579834507924,0.061588465607305076,61
3.2123995780944825,0.2172115320805294,0.07839961051940918,0.010818563128588057,385,LogisticRegression(),"{'adaboostclassifier__n_estimators': 385, 'adaboostclassifier__base_estimator': LogisticRegression()}",0.32037927350427353,0.44183426929606895,0.3611564581428758,0.5204714640198511,0.5391163496002205,0.43659156291265794,0.08575594079301034,57,0.3700358284528136,0.508545762118649,0.4912319481284999,0.5566493508094086,0.4908270277445905,0.4834579834507924,0.061588465607305076,61
