243.7000000000001,227.17,1496.52,1430.65,1367.9,-86.48999999999997,6976.0,1.5699999999999965,-3778.1,188531.63,504.93,4959.04,12375.7,115113.5,-44631.47000000001,5729.279999999999,2668.33,756.9600000000002,1398.8300000000002,24027.63,5645.41,2501.3699999999994,4022.14,27751.51999999999,3689.5,9.509999999999998,3122.03,172.89999999999992,65896.44976799999,310595.950975,1850.1,-240.1,1431.68,7224.42,98058.09999999998,-488.69999999999993,18451.56,1348.7199999999998,122759.0,1355.706,200101.12,7903.51,-3835.95,11107.120000000004,18441.01,20533.159911,16801.590000000004,17865.0,8744.34,1231.03,1037.3,1440.8019999999997,-6371.360000000001,21944.179993,22556.830259
5.2000000000000055,36.42,259.02000000000004,221.25,229.25000000000003,-53.92,1153.5,-37.43999999999999,-624.3000000000001,31102.86,43.88,797.47,2154.1,18221.0,-7305.469999999999,928.59,450.5699999999999,122.08,240.91,3944.52,882.0399999999998,414.96,641.81,4206.280000000001,485.7,55.99999999999999,523.61,115.3,10960.529937,52255.750187000005,280.0,-63.8,241.73,1277.5800000000002,15537.7,-167.20000000000002,3051.1600000000003,229.50000000000009,20120.0,233.438,33529.16,1243.03,-665.6500000000001,1814.2,3069.23,3431.789983999999,2780.49,2948.22,1438.12,191.36,169.66,244.02200000000005,-1199.7100000000005,3537.1300020000003,4366.310061
50.6,44.41,288.76,318.33000000000004,335.21000000000004,-17.38,1431.0,3.1900000000000035,-762.1999999999998,39462.86,101.38,972.6900000000002,2668.1,21909.5,-9517.61,1273.4299999999998,550.79,164.42999999999998,313.61000000000007,4774.59,1088.58,547.9699999999999,834.7099999999998,5375.66,618.3000000000002,30.95999999999999,685.11,-51.49999999999999,13330.140057,64294.299942000005,370.1,-46.1,314.469,1593.61,19053.2,-162.40000000000003,3928.71,298.73,26408.0,329.20199999999994,43100.39,1615.6799999999998,-875.8,2370.59,4003.400000000001,4422.849982,3569.23,3824.7400000000007,1891.03,279.83,223.41,313.826,-1313.97,4467.600013,2744.800021
69.10000000000001,45.220000000000006,303.35,295.97,266.91,4.900000000000002,1386.0,24.569999999999997,-759.4,37557.27,112.78,985.95,2443.2,23337.5,-8996.49,1165.62,537.93,153.54,277.44000000000005,4825.190000000001,1179.74,503.5899999999999,807.1500000000001,5750.779999999998,800.5000000000001,-23.000000000000007,631.95,4.299999999999994,13046.529962,61688.290273000006,395.9,-37.3,284.97,1403.5300000000002,19885.4,-20.299999999999997,3738.38,268.24,24796.0,271.40000000000003,40126.38999999999,1631.88,-760.4,2248.9300000000003,3752.86,4100.899982,3381.2,3606.13,1763.43,258.36,209.68,288.041,-1109.56,4417.289994,4040.230059
142.20000000000002,54.71,330.15,352.06,284.82000000000005,126.93,1588.5,90.12,-874.6000000000003,42282.86000000001,217.96,1167.96,2434.6000000000004,27528.5,-9810.11,1347.5,592.0,183.11000000000004,295.86,5717.82,1412.0500000000002,570.57,980.56,7560.51,1246.9,-93.79,702.02,-166.0,14631.329970999996,67970.870375,489.30000000000007,2.599999999999996,311.265,1438.8,23652.0,173.60000000000002,4216.530000000001,289.88,28523.0,294.828,44539.00999999999,1968.63,-784.41,2583.0799999999995,4160.87,4611.229977999999,3797.52,4067.5099999999993,2018.07,325.75,240.27,312.3510000000001,-957.02,5166.3499870000005,2983.580029
85.0,59.42,409.78,398.74,381.61,33.68000000000001,1880.0,26.250000000000018,-1002.3,50918.43,172.55999999999997,1290.04,3348.4999999999995,29410.5,-12066.12,1619.9299999999998,732.2900000000002,215.68,387.07,6390.41,1590.7599999999998,708.24,1094.2599999999998,7768.62,1075.7,-11.630000000000008,865.13,-7.999999999999998,17807.499925999997,84191.35051200002,552.85,-26.40000000000001,398.34,1984.65,25365.4,-18.89999999999999,5148.03,373.5000000000001,34674.0,403.929,55629.03999999999,2232.5800000000004,-1057.1,3134.1599999999994,5106.72,5768.349964,4704.51,4995.4400000000005,2464.5800000000004,365.76,292.6699999999999,398.8610000000001,-1619.3100000000002,6119.4899860000005,5139.220053
146.9,100.93,587.9300000000001,637.79,632.4,-13.620000000000015,3065.0,10.650000000000013,-1628.4,82197.40000000001,239.86,2205.35,5243.8,50237.5,-19260.21,2496.73,1113.22,324.98,596.44,10453.179999999998,2354.31,1060.61,1792.37,12043.88,1614.0,-29.609999999999985,1330.83,-85.39999999999999,28073.170097,132214.299886,754.1,-100.6,609.1690000000001,3021.15,43555.9,-277.7,7825.040000000001,574.1500000000001,52202.0,565.32,85261.27,3382.3100000000004,-1643.5500000000002,4713.47,7831.869999999999,8596.369977999999,7129.4,7591.829999999999,3714.230000000001,519.09,442.46,613.1569999999999,-2907.8299999999995,9484.52001,7440.370074999999
187.7,78.3,499.66,541.9799999999999,462.74,167.5,2434.5,114.62000000000002,-1299.2,63997.810000000005,294.25999999999993,1689.8199999999997,3929.4,40064.5,-15237.309999999998,2102.92,913.07,279.31000000000006,471.95,8062.090000000001,2152.78,888.92,1473.84,11161.15,1755.3,-90.06000000000002,1096.55,-191.4,22445.38993,106243.05061500004,753.3000000000002,-5.800000000000006,490.888,2357.95,34697.3,223.7,6558.06,458.21,44171.0,484.474,69449.71999999999,2971.83,-1263.41,3991.28,6512.59,7130.279968,5910.919999999999,6321.789999999999,3136.5000000000005,493.05,370.9399999999999,492.9869999999999,-1533.35,7919.949986,4370.340037
242.00000000000003,74.50999999999999,509.13,556.01,455.47,220.52,2279.5,180.38,-1261.2,62637.05,336.3,1594.4199999999998,3810.9,38075.0,-15119.51,2165.3299999999995,915.7,290.71,470.12000000000006,8013.94,2231.76,914.7000000000004,1448.17,11110.86,1821.8,-140.46999999999997,1111.61,-305.30000000000007,21739.809968,102280.98082,826.5000000000001,55.20000000000002,490.076,2259.28,32766.4,409.0999999999999,6670.34,457.54,45151.0,517.676,69745.40000000002,3060.4000000000005,-1265.15,4113.280000000001,6581.430000000001,7305.879941,5995.58,6440.11,3215.43,542.6,381.11000000000007,491.439,-1107.98,7741.739987999999,3231.90002
161.9,134.82000000000002,837.6299999999999,865.2099999999999,792.71,59.06999999999999,4220.5,28.92999999999998,-2209.9999999999995,109185.21,355.9000000000001,2930.1799999999994,6958.5,68664.0,-25830.590000000004,3330.96,1534.4600000000005,436.66,798.79,13982.93,3270.9,1438.2899999999995,2377.15,16919.0,2406.9000000000005,-36.48,1806.05,-71.60000000000001,38388.209858,182042.730041,1086.75,-140.89999999999998,825.5659999999998,4166.400000000001,59446.1,-169.59999999999997,10654.05,775.34,70870.0,763.7869999999999,115230.36999999998,4632.739999999999,-2176.52,6398.34,10652.070000000002,11706.809966,9684.759999999998,10288.22,5058.089999999999,723.5300000000001,597.62,828.9399999999999,-3473.21,13169.839973000002,10121.770087
